"order_id","presence_id","spacetime_volume_id","place_name_NL","place_name_NL_standardised","place_name_FR","place_name_FR_standardised","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI","IIIF_canvas_URI"
38,6728,3636,"Bassijnplaats","Bassijnplaats","place du bassin","Place du bassin","Gentbrugge.",0,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
39,6729,3637,"Bassijnstraat","Bassijnstraat","rue du bassin","Rue du bassin","Gentbrugge.",0,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
40,6730,3638,"Batterijstraat, b. de brugschepoort","Batterijstraat, buiten de brugschepoort","rue de la batterie","Rue de la batterie","van brugschesteenweg tot zuidkaai.",6,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
41,6731,3639,"Baudeloolei","Baudeloolei","fossé d'othon ou de baudeloo","Fossé d'othon|Fossé de baudeloo","van kleine botermarkt tot krommewal.",1,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
42,6732,3640,"Baudeloostraat","Baudeloostraat","rue d'othon, du jardin des plantes ou baudeloo","Rue d'othon|Rue du jardin des plantes|Rue baudeloo","van baudeloolei tot oudevest.",1,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
43,6733,3641,"Baviaanstraat","Baviaanstraat","rue des babouins","Rue des babouins","van zaaimansstraat tot fabriekplaats.",3,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
44,6734,3642,"Beekstraat","Beekstraat","rue du ruisseau","Rue du ruisseau","Gentbrugge, van moriaanstraat Gentbrugge tot veldstraat Ledeberg.",,,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
45,6735,3644,"Beestenmarkt (nieuwe)","Nieuwe Beestenmarkt","nouveau marché au bétail","Nouveau marché au bétail","tusschen kasteelboulevard en 't slachthuis.",7,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
46,6736,3645,"Beestenmarkt (oude)","Oude Beestenmarkt","vieux marché au bétail","Vieux marché au bétail","van de oude ossenmarkt tot zilverstraat.",1,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
47,6737,3646,"Begijnendreef","Begijnendreef","avenue des béguines","Avenue des béguines","s. Amandsberg, van schoolstraat tot nieuw begijnhof.",,,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
48,6738,4637,"Begijnendries","Begijnendries","plaines. Elisabeth","Plainesaint Elisabeth","v. burgstr. t. rabotstr.",2,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
49,6739,3648,"Begijnengracht","Begijnengracht","fossé s. Elisabeth","Fossé Saint Elisabeth","van burgstraat tot brugschepoortstraat.",2,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
50,6740,3651,"Begijnhofplaats","Begijnhofplaats","pl. du béguinage","Place du béguinage","rond s. Elisabethkerk.",2,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
51,6741,3649,"Begijnenstraat","Begijnenstraat","rue des béguines","Rue des béguines","van begijnhofplaats tot begijnhofboulevard.",2,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
52,6742,3652,"Belgradestraat","Belgradestraat","rue de belgrade","Rue de belgrade","van brabantdam tot keizerkarelstraat.",4,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
53,6743,3653,"Bellevuestraat","Bellevuestraat","rue de bellevue","Rue de bellevue","van coupure, linker oever, tot akkergemstraat.",2,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
54,6744,3654,"Bellevuestraat","Bellevuestraat","rue de bellevue","Rue de bellevue","Ledeberg, van hundelgemschesteenweg, rechts, tot de Schelde.",0,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
55,6745,3655,"Benardstraat","Benardstraat","rue Benard","Rue Benard","van muinkbrug tot dierentuindreef.",5,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
56,6746,3656,"Bennesteeg","Bennesteeg","r. des vanniers","Rue des vanniers","v. mageleinstr. tot veldstr.",1,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
57,6747,3657,"Berensteeg","Berensteeg","rue aux ours","Rue aux ours","van goudstraat tot rivier, achterlei.",1,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
58,6748,3658,"Berouwstraat","Berouwstraat","rue du repentir","Rue du repentir","van chartreuzenstraat tot tusschen vogelenzangkaai en geuzenberg.",3,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
59,6749,3713,"Berriesteeg","Berriesteeg","rue de la civière","Rue de la civière","ziet bronsteeg.",,,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
60,6750,3662,"Bezemsstraat","Bezemsstraat","r. des balais","Rue des balais","v. onderbergen t. struifsteeg.",2,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
61,6751,3660,"Bestormstraat","Bestormstraat","rue d'assaut","Rue d'assaut","van onderbergen tot violettenlei.",2,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
62,6752,3661,"Beukstraat","Beukstraat","rue du hêtre","Rue du hêtre","van verbindingstraat tot populierstaat.",3,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
63,6753,3663,"Biestraat","Biestraat","rue de l'abeille","Rue de l'abeille","van land van Waasstraat tot Oostakkerstraat.",7,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
64,6754,3664,"Biezenkapelstraatje","Biezenkapelstraatje","ruelle dite biezenkapel","Ruelle dite biezenkapel","van regnessenstraat tot nederpolder.",1,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
65,6755,3665,"Binnenweg","Binnenweg","chemin de traverse","Chemin de traverse","Ledeberg, van hundelgemschesteenweg tot verder op den zelfden weg.",0,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
66,6756,3666,"Bisdomkaai","Bisdomkaai","quai de l'évêché","Quai de l'évêché","van wijngaardbrug tot nieuwbrug.",1,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
67,6757,3667,"Bisdomplaats","Bisdomplaats","place de l'évêché","Place de l'évêché","van bij s. Baafs tot reep.",1,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
68,6758,3668,"Bisschopstraat","Bisschopstraat","rue Bisschop","Rue Bisschop","Ledeberg, van hundel- gemschesteenweg tot scheldekant.",0,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
69,6759,3669,"Blandinusstraat","Blandinusstraat","rue Blandin","Rue Blandin","van s. pieternieuwstraat tot s. amandstraat.",5,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=504&xywh=-891%2C-150%2C4927%2C2984","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1011/full/full/0/native.jpg"
70,6760,4500,"Blauwmeiskensstraat","Blauwmeiskensstraat",,,"ziet werregarenstraat.",,,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=505&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1013/full/full/0/native.jpg"
71,6761,3671,"Bleekersdijk","Bleekersdijk","d. des blanchisseurs","Digue des blanchisseurs","v. nieuwland t. ham.",3,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=505&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1013/full/full/0/native.jpg"
72,6762,3672,"Bleekerijstraat","Bleekerijstraat","rue de la blanchisserie","Rue de la blanchisserie","van bleekersdijk tot ham.",3,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=505&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1013/full/full/0/native.jpg"
73,6763,3673,"Blindeken","Blindeken","r. de l’aveugle","Rue de l’aveugle","v. comijnstr. tot brouwersstr.",2,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=505&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1013/full/full/0/native.jpg"
74,6764,6764,"Blindestraat","Blindestraat","rue de l’aveugle","Rue de l’aveugle","Ledeberg, ziet kleine binnenweg.",0,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=505&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1013/full/full/0/native.jpg"
75,6765,3675,"Bloemstraat","Bloemstraat","rue aux fleurs","Rue aux fleurs","van nederkouter tot pollepelstraat.",5,2,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=505&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1013/full/full/0/native.jpg"
76,6766,3676,"Bloemstraat","Bloemstraat","rue aux fleurs","Rue aux fleurs","Ledeberg.",0,1,"1890-01-01T00:00:00",,,"1890-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/8K77UZSA","https://adore.ugent.be/IIIF/manifests/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=505&xywh=-645%2C0%2C4435%2C2685","https://adore.ugent.be/IIIF/images/archive.ugent.be%3AAC0B3B20-513F-11EC-BB1E-55C200E43F28%3ADS.1013/full/full/0/native.jpg"
