"order_id","presence_id","spacetime_volume_id","place_name_NL","place_name_NL_standardised","place_name_FR","place_name_FR_standardised","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI","IIIF_canvas_URI","map_number"
285,12499,4048,"landbouwersstr.","Landbouwersstraat","Cultivateurs, r. des","Rue des cultivateurs","ch. de Meulestede, entre les nos 272 et 274— r. du faisan. ",8,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg",11
286,12500,3744,"comijnstr.","Comijnstraat","Cumin, r. du","Rue du cumin","r. du bélier — r. du poivre. ",2,3,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg"," 47-48"
287,12501,4533,"zwaanstr.","Zwaanstraat","Cygne, r. du","Rue du cygne","vieux bourg — r. c. aux veaux. ",3,3,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg"," 39-49 "
288,12502,225,"Dahliastr.","Dahliastraat","Dahlia, r. du","Rue du dahlia","av. de Ryhove — r. du mimosa.",10,3,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg","7 16"
289,12503,227,"Daniel Kinetstraat","Daniel Kinetstraat","Daniel Kinet r.","Rue Daniel Kinet","rue Farman — avenue de l'aéroplane ",8,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg"," 4-12"
290,12504,12504,"Davidstr.","Davidstraat","David, r.","Rue david","av. du tolhuis — r. Van Crombrugghe. ",3,3,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg",30
291,12505,3753,"De Craeyerstr.","De Craeyerstraat","De Craeyer, r.","Rue de craeyer","r. l. des casernes — r. de la chênaie. ",5,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg",88
292,12506,4451,"verdedigingstr.","Verdedigingstraat","Défense, r. de la","Rue de la défense","pl. Van Duyse — r. de Courtrai.",5,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg",88
293,12507,3755,"Demildreef","Demildreef","Demil, aven.","Avenue demil","ch. d’Hundelgem — l’Escaut. (Ledeberg).",,,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg",112
294,12508,3756,"Denaeyerdreef","Denaeyerdreef","Denaeyer, aven.","Avenue denaeyer","r. des remparts — ch. de Bruxelles (Gendbrugge). ",,,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg",10
295,12509,3758,"Desmetstr.","Desmetstraat","Desmet, r.","Rue desmet","pl. du rabot — boul. du gazomètre. (",10,3,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg"," 26-37"
296,12510,3759,"Desomerstr.","Desomerstraat","Desomer, r.","Rue desomer","ch. d'Anvers — r. Mertens. (Mont-St Amand). ",,,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg",43
297,12511,3263,"Destelbergenstr.","Destelbergenstraat","Destelbergen, r. de","Rue de destelbergen","r. de Gendbrugge — ch. de Termonde. Mont St-Amand ",,,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg",74
298,12512,4418,"tweebruggenstr.","Tweebruggenstraat","Deux ponts, r. des","Rue des deux ponts","pl. du Comte de Flandre — pêcherie. ",4,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg"," 71-72 "
299,12513,3859,"haspelstr.","Haspelstraat","Dévidoir, r. du","Rue du dévidoir","r. de rooigem — r. de l'enclume.",6,3,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg",
300,12514,3760,"Devreesebeluik","Devreesebeluik","Devreese, cité","Cité devreese","r. blandin — r. de la roseraie. ",5,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg"," 7 79"
301,12515,3778,"duivelstr.","Duivelstraat","Diable, r. du","Rue du diable","r. du miroir — r. du canard ",1,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg",
302,12516,3706,,,"Digue de Brabant","Digue de Brabant","Voir Brabant, digue de.",,,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg",
303,12517,4386,"stokersstr.","Stokersstraat","Distillateurs, r. des","Rue des distillateurs","r. terre-neuve — place du dock. ",8,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg"," 30-31"
304,12518,3762,"dok","Dok","Dock","Dock","r. de la nouv. porte du sas — r. d'Anvers ",8,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg"," 20-52"
305,12519,4773,"dokpl.","Dokplaats","Dock, pl. du","Place du dock","r. aux laines — dock n° 82 ",8,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg"," 31-41"
306,12520,3765,"dokstr.","Dokstraat","Dock, r. du","Rue du dock","r. aux laines — dock. ",7,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg",52
307,12521,3963,"kleinen dok","Kleinen dok","Dock (petit)","Dock (petit)","ch. d'Anvers — ch. de Meulestede. ",8,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg"," 21-51"
308,12522,3964,"kl. dokkaai","Kleine dokkaai","Dock (petit) quai du","Dock (petit) quai du","ch. d'Anvers — petit dock, le long de l'eau. ",8,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg"," 42-52"
309,12523,4244,"predikheerenlei","Predikheerenlei","Dominicains, quai des","Quai des dominicains","quai aux herbes — r. de la corne. ",1,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg",59
310,12524,4245,"predikheerenstr.","Predikheerenstraat","Dominicains, r. des","Rue des dominicains","pont des dominicains — r. de la vallée. ",2,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg"," 58-59"
311,12525,4417,"twaalfkamersstr.","Twaalfkamersstraat","Douze chambres, r. des","Rue des douze chambres","r. des annonciades — coupure, rive droite. ",2,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg"," 67-68"
312,12526,237,"dracœnastr.","Dracœnastraat","Dracœna, r. du","Rue du dracœna","r. de l'œillet — rue de la limite. ",10,3,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg","8 9"
313,12527,3771,"drapstr.","Drapstraat","Draps, r. aux","Rue aux draps","q. au blé — pl. du marais. ",2,"2|3","1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg","48-58"
314,12528,3876,"hertogstr.","Hertogstraat","Ducale, r.","Rue ducale","quai de la grue — fossé des corroyeurs. ",3,3,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg",48
315,12529,3777,"Duinkerkestr.","Duinkerkestraat","Dunkerque, r. de","Rue de dunkerque","r. de Londres — r. de l’avant-port. ",8,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg",10
316,12530,12530,"Dycktemstr.","Dycktemstraat","Dycktem, r. du","Rue du dycktem","chaussée de Meulestede — boul. Port-Arthur. ",8,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg",11
317,12531,4491,"waterstraatje","Waterstraatje","Eau, ruelle de l'","Ruelle de l'eau","r. neuve St Pierre — l'Escaut. ",5,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg",70
318,12532,909,"waterstr.","Waterstraat","Eau, r. de l'","Rue de l'eau","r. de Lourdes — Oostacker (côté droit) Mont-St Amand.",,,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg","24-34"
319,12533,4356,"sluisstr.","Sluisstraat","Ecluse, r. de l'","Rue de l'ecluse","place de l’écluse — pont du fossé courbe. ",3,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg",40
320,12534,4357,"sluizeken","Sluizeken","Ecluse, place de l'","Place de l'ecluse","vieux-bourg — r. des remouleurs. ",3,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg",39
321,12535,4358,"sluizekenskaai","Sluizekenskaai","Ecluse, quai de l'","Quai de l'ecluse","r. c. des pierres — place de l’écluse. ",3,1,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=333&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.669/full/full/0/native.jpg",39
322,12536,4162,"normaalschoolstr.","Normaalschoolstraat","Ecole normale, r. de l'","Rue de l'ecole normale","boul. de la citadelle — ch. de Zwijnaerde. ",9,2,"1932-01-01T00:00:00",,,"1932-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/EDYDXHUU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:BCF2AE7A-5142-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=334&xywh=-714%2C0%2C4634%2C2807","https://adore.ugent.be/IIIF/images/archive.ugent.be%3ABCF2AE7A-5142-11EC-BB1E-55C200E43F28%3ADS.671/full/full/0/native.jpg",99
