observatie ID,plaats ID,crab ID,naam (NL),naam (NL) clean,naam (FR),plaatsbeschrijving,politiekwartier,kanton vredegerecht,datering,bron,Column,Column2,Column3
369,369,185796,Koen Blieckpad,Koen Blieckpad,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
371,3990,70721,Koepoortkaai,Koepoortkaai,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
372,3992,70727,Kogelstraat,Kogelstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
373,373,70729,Kokerstraat,Kokerstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
374,374,70739,Koning Albertpark,Koning Albertpark,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
375,375,190468,Koning Willem I-kaai,Koning Willem I-kaai,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
376,376,70744,Koningin Elisabethlaan,Koningin Elisabethlaan,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
377,377,181665,Koningin Mathildeplein,Koningin Mathildeplein,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
378,378,148757,Koningin Paolaplein,Koningin Paolaplein,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
379,3999,70762,Korenmarkt,Korenmarkt,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
380,4009,70768,Korte Kruisstraat,Korte kruisstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
381,381,70772,Korte Sint-Salvatorstraat,Korte Sint-Salvatorstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
382,4012,70776,Kortemunt,Korte munt,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
383,4027,70784,Koutersteeg,Koutersteeg,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
384,4031,70790,Kraanlei,Kraanlei,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
385,3981,70791,Kramersplein,Kramersplein,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
386,386,70806,Kristoffel Van den Berghestraat,Kristoffel Van den Berghestraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
387,4291,70810,Krommenelleboog,Krommenelleboog,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
388,4040,70818,Kruisboogstraat,Kruisboogstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
389,4047,70839,Lammerstraat,Lammerstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
390,3787,70840,Lamoraal van Egmontstraat,Lamoraal van Egmontstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
391,391,70845,Landingsplein,Landingsplein,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
392,4041,70850,Lange Kruisstraat,Lange Kruisstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
393,4057,70852,Lange Steenstraat,Lange steensstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
394,7093,70853,Lange Violettestraat,Lange Violettestraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
395,4055,70855,Langemunt,Langemunt,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
396,396,70863,Langhalsstraat,Langhalsstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
397,397,70868,Lavendelstraat,Lavendelstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
398,4068,70879,Leeuwerikstraat,Leeuwerikstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
399,4069,70880,Leeuwstraat,Leeuwstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
400,4070,70881,Leiekaai,Leiekaai,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
401,4072,70885,Leiestraat,Leiestraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
402,402,70888,Leithstraat,Leithstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
403,403,70890,Lentestraat,Lentestraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
404,404,70891,Leo Baekelandstraat,Leo Baekelandstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
405,405,70903,Lieven Bauwensplein,Lieven Bauwensplein,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
406,12765,70904,Lieven de Winnestraat,Lieven De Winnestraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
407,407,70907,Lieven Plumionplein,Lieven Plumionplein,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
408,4079,70908,Lievestraat,Lievestraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
409,409,70911,Lijnwaadstraat,Lijnwaadstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
410,4090,70913,Lijsterstraat,Lijsterstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
411,411,70914,Limbastraat,Limbastraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
412,4081,70917,Lindenlei,Lindenlei,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
413,413,70919,Linnenstraat,Linnenstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
414,4084,70922,Liverpoolstraat,Liverpoolstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
415,415,185311,Logboekstraat,Logboekstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
416,4087,70935,Lostraat,Lostraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
417,417,70938,Louis Cloquetstraat,Louis Cloquetstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
418,418,70943,Louis Pasteurlaan,Louis Pasteurlaan,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
419,419,70944,Louis Roelandtplein,Louis Roelandtplein,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
420,4460,70949,Lozevisserstraat,Lozevisserstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
421,421,70960,Lucienne Herman-Michielsensstraat,Lucienne Herman-Michielsensstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
422,4095,70968,Maaltebruggestraat,Maaltebruggestraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
423,4094,70985,Makelaarsstraat,Makelaarsstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
424,424,70989,Manchesterstraat,Manchesterstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
425,425,181668,Marcelle Defay-Wibierstraat,Marcelle Defay-Wibierstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
426,426,70997,Maria van Boergondiëstraat,Maria van Boergondiëstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
427,427,220383,Marie-Jeanne Boelenspad,Marie-Jeanne Boelenspad,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
428,428,71011,Martin Luther Kingstraat,Martin Luther Kingstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
429,4102,71012,Mathias Gesweinstraat,Mathias Gesweinstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
430,3835,71017,Maurice De Weertstraat,Maurice De Weertstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
431,431,71019,Maurice Dupuislaan,Maurice Dupuislaan,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
432,432,71040,Meeuwstraat,Meeuwstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
433,433,71041,Meibloemstraat,Meibloemstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
434,"4111
",71056,Merelstraat,Merelstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
435,4119,71069,Minnemeers,Minnemeersch,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
436,436,181905,Miriam Makebaplein,Miriam Makebaplein,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
437,3847,71078,Moestuinstraat,Moestuinstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
438,438,217692,Motjen,Motjen,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
439,12848,71097,Motorstraat,Motorstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
440,440,71099,Muidelaan,Muidelaan,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
441,441,71104,Muinkpark,Muinkpark,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
442,442,71105,Muishondstraat,Muishondstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
443,443,71109,Myosotisstraat,Myosotisstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
444,444,71113,Narcisstraat,Narcisstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
445,4138,71117,Nederpolder,Nederpolder,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
446,446,71126,Neringstraat,Neringstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
447,4166,71128,Neuseplein,Neuseplein,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
448,448,71130,New-Orleansstraat,New-Orleansstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
449,449,147769,Nicolaï Kossikoffstraat,Nicolaï Kossikoffstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
450,4165,71139,Nieuwevaart,Nieuwevaart,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
451,4143,71142,Nieuwhof,Nieuwhof,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
452,4155,71144,Nieuwland,Nieuwland,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
453,453,217526,Nieuwmeerspad,Nieuwmeerspad,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
454,454,71157,Noorderdoorgang,Noorderdoorgang,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
455,455,71163,Norbert Rosseaudreef,Norbert Rosseaudreef,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
456,456,71177,Ogier van Boesbekestraat,Ogier van Boesbekestraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
457,457,71178,Okapistraat,Okapistraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
458,458,71180,Oktrooiplein,Oktrooiplein,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
459,4169,71181,Oliestraat,Oliestraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
460,4298,71199,Ooilamstraat,Ooilamstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
461,4239,71203,Oosteeklostraat,Oosteeklostraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
462,462,71248,Oud-Strijderslaan,Oud-Strijderslaan,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
463,3645,71223,Oude Beestenmarkt,Beestenmarkt (oude),,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
464,4191,71240,Oudenaardsesteenweg,Oudenaardschesteenweg,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
467,467,179828,Overreke,Overreke,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
468,468,71251,Overzet,Overzet,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
469,4197,71253,Paardestraat,Paardestraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
470,12893,71257,Pacificatielaan,Pacificatielaan,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
471,4381,71261,Pakhuisstraat,Pakhuisstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
472,4203,71264,Pannestraat,Pannestraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
473,473,71265,Pantserschipstraat,Pantserschipstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
474,4204,71266,Papegaaistraat,Papegaaistraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
475,475,181669,Papinnestraat,Papinnestraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
476,4208,71272,Paradijszak,Paradijszak,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
477,477,71274,Parelhoenstraat,Parelhoenstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
478,4212,71275,Parijsberg,Parijsberg,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
479,479,71282,Patrijsstraat,Patrijsstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
480,480,71291,Peerstraat,Peerstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
481,4216,71293,Pelikaanstraat,Pelikaanstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
482,4217,71294,Penitentenstraat,Penitentenstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
483,483,71315,Pierre De Geyterstraat,Pierre De Geyterstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
484,3742,71318,Pieter Colpaertsteeg,Pieter Colpaertsteeg,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
485,485,71321,Pieter Huyssensplein,Pieter Huyssensplein,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
486,3967,71339,Platteberg,Platteberg,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
487,4233,71343,Plotersgracht,Plottersgracht,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
488,4234,71344,Pluimstraat,Pluimstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
489,4235,71347,Poel,Poel,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
490,3957,71348,Poeljemarkt,Poeljemarkt,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
491,491,71352,Politieke-Gevangenenlaan,Politieke-Gevangenenlaan,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
492,1541,71358,Poperingestraat,Poperingestraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
493,493,71359,Porfierstraat,Porfierstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
494,494,192112,Portugalstraat,Portugalstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
495,3660,71361,Posteernestraat,Posteernestraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
496,4244,71365,Predikherenlei,Predikherenlei,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
497,497,71367,Pretoriastraat,Pretoriastraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
498,498,71374,Proeftuinstraat,Proeftuinstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
499,4251,71375,Prooststraat,Prooststraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
500,4253,71382,Puinstraat,Puinstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
501,3662,71383,Pussemierstraat,Pussemierstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
502,502,189948,Rabotpark,Rabotpark,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
503,4255,71390,Rabotstraat,Rabotstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
504,504,71396,Raketstraat,Raketstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
505,4260,71401,Rasphuisstraat,Rasphuisstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
506,3914,71402,Ravensteinstraat,Ravensteinstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
507,507,71404,Raveschootstraat,Raveschootstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
508,4265,71412,Regattenlaan,Regattenlaan,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
509,3671,71418,Reke,Reke,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
510,510,219677,Rendelgat,Rendelgat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
511,511,71434,Rigakaai,Rigakaai,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
512,512,71438,Rijmsdam,Rijmsdam,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
513,513,148760,Rinkhoutpad,Rinkhoutpad,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
514,514,71448,Robijnstraat,Robijnstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
515,4127,71461,Roderoestraat,Roderoestraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
516,516,71466,Roerstraat,Roerstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
517,517,185312,Romain Deconinckplein,Romain Deconinckplein,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
518,518,181671,Romeinse Weg,Romeinse Weg,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
519,519,71474,Ronselestraat,Ronselestraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
520,520,71478,Roosakker,Roosakker,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
521,521,181961,Rugbylaan,Rugbylaan,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
522,4513,71497,Saghermansstraat,Saghermansstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
523,4293,71501,Sassekaai,Sasschekaai,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
524,524,71517,Scharlakenstraat,Scharlakenstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
525,525,71518,Schaverdijnstraat,Schaverdijnstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
526,13102,71521,Scheepvaartstraat,Scheepvaartstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
527,527,71522,Scheepzatestraat,Scheepzatestraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
528,4511,71530,Schepenhuisstraat,Schepenhuisstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
529,529,71535,Schipdonkweg,Schipdonkweg,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
530,530,161632,Schipperskaai,Schipperskaai,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
531,4308,71541,Schoolkaai,Schoolkaai,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
532,532,71554,Schuddeveestraatje,Schuddeveestraatje,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
533,533,71577,Singel,Singel,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
534,4321,71578,Sint-Agnetestraat,Sint-Agnetestraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
535,535,71587,Sint-Baafsdorp,Sint-Baafsdorp,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
536,536,217670,Sint-Baafssteeg,Sint-Baafssteeg,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
537,4289,71592,Sint-Clarastraat,Sint-Clarastraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
538,4636,71595,Sint-Crispijnstraat,Sint-Crispijnstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
539,539,71597,Sint-Denijslaan,Sint-Denijslaan,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
540,540,71606,Sint-Jan-Baptiststraat,Sint-Jan-Baptiststraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
541,4017,71611,Sint-Juliaanstraat,Sint-Juliaanstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
542,4334,71618,Sint-Lievensdoorgang,Sint-Lievensdoorgang,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
543,4338,71622,Sint-Machariusstraat,Sint-Machariusstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
544,4340,71625,Sint-Martensblindeken,Sint-Martensblindeken,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
545,5259,71630,Sint-Niklaasstraat,Sint-Niklaasstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
546,4015,71631,Sint-Paulusstraat,Sint-Paulusstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
547,4348,71632,Sint-Pietersaalststraat,Sint-Pieters-Aalststraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
548,4445,71642,Sint-Veerleplein,Sint-Veerleplein,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
549,3979,71644,Sint-Widostraat,Sint-Widostraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
550,4355,71648,Slachthuisstraat,Slachthuisstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
551,551,71654,Slinke Molenstraat,Slinke Molenstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
552,552,71655,Sloepstraat,Sloepstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
553,553,71660,Sluikpersstraat,Sluikpersstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
554,"4357
",71663,Sluizeken,Sluizeken,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
555,555,71670,Smaragdstraat,Smaragdstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
556,4360,71671,Smidsestraat,Smidsestraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
557,557,71675,Snepdijk,Snepdijk,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
558,558,71676,Snepkaai,Snepkaai,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
559,559,71677,Sneppenbrugstraat,Sneppenbrugstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
560,560,71680,Sophie Van Akenstraat,Sophie Van Akenstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
561,7396,71681,Spaanskasteelplein,Spaanskasteelplein,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
562,4365,71683,Spadestraat,Spadestraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
563,563,71689,Speelmanstraat,Speelmanstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
564,4367,71692,Speldenstraat,Speldenstraat,,,,,2021,https://www.zotero.org/groups/4391394/items/PIQMUK9N,,,
