"order_id","presence_id","spacetime_volume_id","place_name_NL","place_name_NL_standardised","place_name_FR","place_name_FR_standardised","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI","III_canvas_URI"
258,11661,3936,"Kasteelstraat of kasteelbrugstraat","Kasteelstraat|Kasteelbrugstraat","r. du château","Rue du château","v. leopoldstraat t. kasteelkaai.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=433&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.869/full/full/0/native.jpg"
259,11662,3933,"Kasteelvest","Kasteelvest",,,"ziet boulevard van het kasteel.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=433&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.869/full/full/0/native.jpg"
260,11663,3943,"Kattenberg","Kattenberg",,,"ziet kanonikstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=433&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.869/full/full/0/native.jpg"
261,11664,5996,"Kazernplaats","Kazernplaats","place d. casern.","Place du caserne","v. kanonnikstraat t. kazernpl.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=433&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.869/full/full/0/native.jpg"
262,11665,4953,"Kazernstraat","Kazernstraat","rue des casernes","Rue des casernes","van s. Amandstraat tot kazernplaats en dekstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=433&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.869/full/full/0/native.jpg"
263,11666,8962,"Kazernvest","Kazernvest","rempart des casernes","Rempart des casernes","van kortrijkschestraat tot kazernstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=433&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.869/full/full/0/native.jpg"
264,11667,3723,"Keizerstraat","Keizerstraat","rue de Bruxelles ou de l'empereur","Rue de Bruxelles|Rue de l'empereur","van lange violettestraat tot de keizerpoort (Ledeberg).",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=433&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.869/full/full/0/native.jpg"
265,11668,3946,"Keizerkarelstr.","Keizerkarelstraat","rue Charles V","Rue Charles V","v. nieuwbrug t. Arteveldepl.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=433&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.869/full/full/0/native.jpg"
266,11669,3849,"Keizersdreef","Keizersdreef",,,"ziet groot gewat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=433&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.869/full/full/0/native.jpg"
267,11670,3689,"Keizersvest","Keizersvest","rempart de la porte de Bruxelles","Rempart de la porte de Bruxelles","van visscherij tot s. Lievens-boulevard.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=433&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.869/full/full/0/native.jpg"
268,11671,3810,"Kelderstraat","Kelderstraat","r. de la cave","Rue de la cave","v. krommenesch t. apostelstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=433&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.869/full/full/0/native.jpg"
269,11672,3949,"Kerkhofsstraat","Kerkhofsstraat","r. du cimetière","Rue du cimetière","in de kerkstr. brugschepoort.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=433&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.869/full/full/0/native.jpg"
270,11673,3951,"Kerkstraat, brugschepoort","Kerkstraat, brugschepoort","rue de l’église","Rue de l’église","van noordkaai tot verbindingsvaart en van dezelve vaart tot Wondelgem (boerenkerkstraat).",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=433&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.869/full/full/0/native.jpg"
271,11674,3953,"Kerkstraat, Ledeberg","Kerkstraat, Ledeberg","rue de l’église","Rue de l’église","van hundelgemschesteenweg tot Eggermontstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=433&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.869/full/full/0/native.jpg"
272,11675,3954,"Kerkstraat, Gentbrugge","Kerkstraat, Gentbrugge","rue de l’église","Rue de l’église","van posthoornstr., Ledeberg, naar de gemeente Gentbrugge.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=433&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.869/full/full/0/native.jpg"
274,11677,3931,"Kerrestraat","Kerrestraat",,,"ziet karrestraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=433&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.869/full/full/0/native.jpg"
275,11678,3955,"Ketelplein","Ketelplein","plaine de chaudronniers ou des bastions","Plaine de chaudronniers|Plaine des bastions","van begin nederkouter tot de lei.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=433&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.869/full/full/0/native.jpg"
276,11679,4373,"Ketelstraatje","Ketelstraatje",,,"ziet stadhuissteeg.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=433&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.869/full/full/0/native.jpg"
277,11680,3956,"Ketelvest","Ketelvest","rempart des chaudronniers ou des bastions","Rempart des chaudronniers|Rempart des bastions","van nederkouter tot walpoortbrugstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=433&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.869/full/full/0/native.jpg"
278,11681,3957,"Kiekenmarkt","Kiekenmarkt","marché aux poulets","Marché aux poulets","ziet pouillemarkt.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=433&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.869/full/full/0/native.jpg"
279,11682,3958,"Kiekenstraat","Kiekenstraat","r. du poulet","Rue du poulet","v brugschesteenweg t. hamerstr.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=433&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.869/full/full/0/native.jpg"
280,11683,3983,"Kleisraat","Kleisraat",,,"ziet kalkstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=433&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.869/full/full/0/native.jpg"
281,11684,3960,"Kleine bellevuestraat","Kleine bellevuestraat","petite rue de bellevue","Petite rue de bellevue","van coupure, linker oever, tot bijlokevest.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=433&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.869/full/full/0/native.jpg"
282,11685,3961,"Kleine binnenweg, Ledeberg","Kleine binnenweg, Ledeberg","petit chemin de traverse","Petit chemin de traverse","van binnenweg tot langestraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=433&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.869/full/full/0/native.jpg"
