spacetime_volume_id,place_name,CRAB_code,CRAB,CRAB_code_comment,gent_gemapt_id,gent_gemapt_id_comment
3317,Waterkluiskaai,71966,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2748,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3318,Westveldstraat,71996,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2784,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3319,Winkelkouterpad,72023,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2817,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3320,Zavelput,72065,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2866,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3321,Zenobe Grammestraat,72075,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2878,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3322,Zingemkouterstraat,72086,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",2890,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3324,Aan de Ratte,69503,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",10,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3325,Achtene,69515,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",23,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3326,Alfons Van den Broeckstraat,69568,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",83,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3328,Augustijn Moreelsstraat,69629,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",156,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3329,Broedersweg,69801,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",354,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3330,Celine Dangottestraat,179832,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3331,Daknamstraat,69887,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",452,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3332,Dreefakker,163373,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3333,Drieselstraat,69957,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",528,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3334,Driezwaantjesstraat,69960,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",532,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3336,Eikstraat,70007,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",589,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3337,Eksaardserijweg,70014,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",596,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
3338,Faltselestraat,145971,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",655,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
